id,summary,parent_interest_id,registered,published,updated_1,category,mnis_id,twfy_id,party,member,payment_received,received_date,job_title,payment_type,payment_description,value,hours_worked,hours_details,is_ultimate_payer_different,ultimate_payer_name,ultimate_payer_protected_by_confidentiality,ultimate_payer_address,ultimate_payer_nature_of_business,is_payment_donated,donatee_paid_by,donatee_type,donatee_details,link,category_code
11927,Payment received on 04 March 2025 - £875.00,6031,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,875,5,,1,Cordell & Co,0,"176-180 High Street, Dorking, Surrey RH 4 1QR",Solicitors,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11927,1.1
11940,"Payment received on 18 February 2025 - £2,250.00",10930,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,4475,25272,reform,Suella Braverman,1,,,Monetary,Articles,2250,9,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11940,1.1
11923,"Payment received on 17 February 2025 - £16,000.00",4711,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,1508,11541,conservative,Sir Geoffrey Cox,1,,,Monetary,,16000,16,for work undertaken between 1 September and 31 November 2024,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11923,1.1
11919,Payment received on 12 February 2025 - £665.00,3636,2025-03-03,2025-03-04,,Employment and earnings - Ad hoc payments,4573,25579,labour,Dr Rosena Allin-Khan,1,,,Monetary,,665,10,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11919,1.1
11929,Payment received on 04 March 2025 - £150.00,6031,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,,150,2,Approximate number of hours worked,1,Minster Law Limited,0,"Kingsfisher House, Calder Park, Wakefield, WF2 7UA",Solicitors,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11929,1.1
11933,"Payment received on 01 March 2025 - £1,000.00",11931,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,4764,25856,labour,Bell Ribeiro-Addy,1,,,Monetary,Panel event Black History Month,1000,2.5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11933,1.1
11925,"Payment received on 17 February 2025 - £9,375.00",11924,2025-03-04,2025-03-04,,Employment and earnings - Ad hoc payments,1508,11541,conservative,Sir Geoffrey Cox,1,,,Monetary,,9375,6,for work undertaken between 24 February and 26 February 2025,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11925,1.1
11920,Payment received on 05 February 2025 - £665.00,3636,2025-03-03,2025-03-03,,Employment and earnings - Ad hoc payments,4573,25579,labour,Dr Rosena Allin-Khan,1,,,Monetary,,665,10,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11920,1.1
11892,Payment expected for services on 23 February 2025 - £250.00,4853,2025-02-28,2025-03-03,,Employment and earnings - Ad hoc payments,350,10265,conservative,Sir John Hayes,0,,,Monetary,For a column in the Sunday Express,250,2,,0,,0,,,1,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/11892,1.1
11898,"Payment expected for services on 20 January 2025 - £4,350.00",11839,2025-02-28,2025-03-03,,Employment and earnings - Ad hoc payments,350,10265,conservative,Sir John Hayes,0,,,Monetary,"Lecturer in British Government and Politics at Richmond American University London, on 10 dates between January 20th 2025 and April 28th 2025",4350,10,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11898,1.1
11915,"Payment received on 13 February 2025 - £1,000.00",11914,2025-03-03,2025-03-03,,Employment and earnings - Ad hoc payments,5342,26613,labour,John Whitby,1,,,Monetary,allowance bonus paid for year 2023 to 2024.,1000,0,none since my election,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11915,1.1
11891,Payment expected for services on 12 January 2025 - £250.00,4853,2025-02-28,2025-03-03,,Employment and earnings - Ad hoc payments,350,10265,conservative,Sir John Hayes,0,,,Monetary,For a column in the Sunday Express,250,2,,0,,0,,,1,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/11891,1.1
11890,Payment expected for services on 26 February 2025 - £150.00,3818,2025-02-27,2025-02-27,,Employment and earnings - Ad hoc payments,4110,24725,conservative,Dame Karen Bradley,0,,,Monetary,for a meeting,150,1,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11890,1.1
11879,"Payment received on 25 February 2025 - £1,500.00",11719,2025-02-26,2025-02-27,,Employment and earnings - Ad hoc payments,4462,25374,conservative,Tom Tugendhat,1,,,Monetary,,1500,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11879,1.1
11872,Payment received on 05 February 2025 - £627.23,9226,2025-02-25,2025-02-25,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,627.23,16,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11872,1.1
11871,Payment received on 05 February 2025 - £102.82,9226,2025-02-25,2025-02-25,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,102.82,12,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11871,1.1
11870,"Payment received on 31 January 2025 - £30,944.40",6852,2025-02-25,2025-02-25,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,30944.4,25,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11870,1.1
11874,"Payment received on 21 February 2025 - £17,355.14",9240,2025-02-25,2025-02-25,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,17355.14,24,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11874,1.1
11866,Payment expected for services on 19 February 2025 - £150.90,11502,2025-02-25,2025-02-25,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,0,,,Monetary,,150.9,7,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11866,1.1
11860,Payment received on 27 January 2025 - £445.54,9527,2025-02-24,2025-02-24,,Employment and earnings - Ad hoc payments,5146,26408,labour,Michael Payne,1,,,Monetary,This was a one-off final payment of a pay award back-dated to April 2024.,445.54,25,Approximate number of hours as this related to a one-off payment for a pay award back-dated to April 2024,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11860,1.1
11862,"Payment received on 06 February 2025 - £10,000.00",11622,2025-02-24,2025-02-24,,Employment and earnings - Ad hoc payments,4441,25323,conservative,Sir Oliver Dowden,1,,,Monetary,,10000,20,Up to two days per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11862,1.1
11850,Payment received on 14 February 2025 - £703.49,9226,2025-02-21,2025-02-24,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,703.49,28,This number is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11850,1.1
11848,Payment received on 18 February 2025 - £418.45,11847,2025-02-21,2025-02-21,,Employment and earnings - Ad hoc payments,4764,25856,labour,Bell Ribeiro-Addy,1,,"Speech and workshop at LGA Black, Asian and Minority Ethnic Councillors Masterclass Weekender",Monetary,,418.45,2,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11848,1.1
11844,Payment received on 21 February 2025 - £300.00,11234,2025-02-21,2025-02-21,,Employment and earnings - Ad hoc payments,4480,25308,labour,Carolyn Harris,1,,,Monetary,,300,7,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11844,1.1
11838,Payment received on 18 February 2025 - £500.00,3680,2025-02-19,2025-02-20,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,received for articles published on 5th December 2024 and 19th January 2025.,500,8,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11838,1.1
11717,Payment received on 28 January 2025 - £700.00,6031,2025-02-18,2025-02-19,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),700,4,,1,Moore Barlow LLP,0,"2 Sheen Road, Richmond TW9 1AE",Solicitor,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11717,1.1
11828,Payment received on 18 February 2025 - £500.00,6031,2025-02-18,2025-02-19,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),500,2.5,Approximate hours worked,1,MTUK Solicitors Ltd,0,"6 Gate Street, Lincolns Inn Field, London WC2A 3HP",Solicitors,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11828,1.1
11833,"Payment received on 19 February 2025 - £3,439.50",11413,2025-02-19,2025-02-19,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,3439.5,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11833,1.1
11819,"Payment received on 05 February 2025 - £3,093.97",11413,2025-02-18,2025-02-18,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,3093.97,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11819,1.1
11823,Payment received on 05 February 2025 - £211.53,11502,2025-02-18,2025-02-18,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,211.53,20,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11823,1.1
11821,"Payment received on 14 February 2025 - £1,500.67",6997,2025-02-18,2025-02-18,,Employment and earnings - Ad hoc payments,5048,26342,labour,Antonia Bance,1,,,Monetary,"The TUC have recently completed their pay negotiations for 2024. As I was employed by them January-July 2024, I was owed back pay as a result. This is a one-off payment.",1500.67,0,I have not worked any additional hours for the TUC. This payment relates to work completed before I became a Member of Parliament,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11821,1.1
11816,Payment received on 14 February 2025 - £500.00,4321,2025-02-17,2025-02-17,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,for two shows.,500,2,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11816,1.1
11815,Payment received on 14 February 2025 - £358.21,11814,2025-02-17,2025-02-17,,Employment and earnings - Ad hoc payments,4504,25320,labour,Wes Streeting,1,,,Monetary,,358.21,0,No additional hours worked,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11815,1.1
11790,Payment received on 11 February 2025 - £200.00,3694,2025-02-13,2025-02-14,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,Article published by The Express on 10th December 2024,200,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11790,1.1
11733,Payment received on 24 January 2025 - £303.20,4017,2025-02-12,2025-02-12,,Employment and earnings - Ad hoc payments,4938,26061,labour,Paulette Hamilton,1,,,Monetary,,303.2,10,estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11733,1.1
11784,Payment received on 06 February 2025 - £307.79,4286,2025-02-10,2025-02-11,,Employment and earnings - Ad hoc payments,4500,25356,labour,Clive Lewis,1,,,Monetary,One article published on 31 January 2025,307.79,4,Approximate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11784,1.1
11740,Payment received on 25 January 2025 - £156.71,7406,2025-02-02,2025-02-10,,Employment and earnings - Ad hoc payments,5254,26523,labour,Alison Hume,1,,,Monetary,,156.71,0,,1,ALCS,0,"6th Floor, International House, 1 St Katharine's Way, London E1W 1UN",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11740,1.1
11783,"Payment received on 04 February 2025 - £4,500.00",10930,2025-02-09,2025-02-10,,Employment and earnings - Ad hoc payments,4475,25272,reform,Suella Braverman,1,,,Monetary,For articles between November and January,4500,15,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11783,1.1
11779,"Payment received on 31 January 2025 - £2,500.00",11770,2025-02-07,2025-02-10,,Employment and earnings - Ad hoc payments,188,10155,liberal-democrat,Ed Davey,1,,,Monetary,Advance Payment for book,2500,15,the number of hours worked is estimated because this is an advance payment upon signature,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11779,1.1
11774,"Payment received on 06 January 2025 - £91,200.00",11542,2025-02-06,2025-02-07,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,91200,4,This is an estimated maximum hours worked per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11774,1.1
11776,"Payment received on 23 January 2025 - £2,563.60",5988,2025-02-06,2025-02-07,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,Payment for work done before 4 July 2024,2563.6,10,Approximate,1,Confidential,0,Confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11776,1.1
11775,"Payment received on 10 January 2025 - £4,899.02",5988,2025-02-06,2025-02-07,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,Payment is for work done before 4 July 2024,4899.02,20,Approximate,1,Confidential,0,Confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11775,1.1
11768,Payment received on 04 February 2025 - £255.00,11767,2025-02-06,2025-02-06,,Employment and earnings - Ad hoc payments,4462,25374,conservative,Tom Tugendhat,1,,,Monetary,,255,3,estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11768,1.1
11777,"Payment received on 06 February 2025 - £7,992.78",5988,2025-02-06,2025-02-06,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,Payment for work done before 4 July 2024,7992.78,40,Approximate,1,Confidential,0,Confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11777,1.1
11769,Payment received on 04 February 2025 - £255.00,11767,2025-02-06,2025-02-06,,Employment and earnings - Ad hoc payments,4462,25374,conservative,Tom Tugendhat,1,,,Monetary,,255,3,estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11769,1.1
11762,"Payment received on 17 January 2025 - £10,000.00",11622,2025-02-05,2025-02-06,,Employment and earnings - Ad hoc payments,4441,25323,conservative,Sir Oliver Dowden,1,,,Monetary,,10000,20,up to two days per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11762,1.1
11720,Payment received on 23 January 2025 - £300.00,11719,2025-02-06,2025-02-06,,Employment and earnings - Ad hoc payments,4462,25374,conservative,Tom Tugendhat,1,,Writing,Monetary,,300,1,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11720,1.1
11758,"Payment received on 16 January 2025 - £75,542.00",6919,2025-02-05,2025-02-05,,Employment and earnings - Ad hoc payments,1508,11541,conservative,Sir Geoffrey Cox,1,,,Monetary,,75542,0,Final payment for hours already registered - work undertaken between 1 September 2016 and 9 July 2018,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11758,1.1
11750,Payment received on 22 January 2025 - £244.34,11502,2025-02-03,2025-02-04,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,244.34,10,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11750,1.1
11742,"Payment received on 01 February 2025 - £1,230.00",11565,2025-02-03,2025-02-03,,Employment and earnings - Ad hoc payments,5161,26399,reform,Richard Tice,1,,,Monetary,,1230,20,approx,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11742,1.1
11707,"Payment received on 27 December 2024 - £2,777.80",10624,2025-01-28,2025-01-28,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,2777.8,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11707,1.1
11708,"Payment received on 27 December 2024 - £1,296.41",9226,2025-01-28,2025-01-28,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,1296.41,28,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11708,1.1
11624,"Payment received on 20 December 2024 - £10,000.00",11622,2025-01-09,2025-01-09,,Employment and earnings - Ad hoc payments,4441,25323,conservative,Sir Oliver Dowden,1,,,Monetary,,10000,20,Up to two days per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11624,1.1
11318,"Payment received on 24 September 2024 - £22,500.00",11317,2024-11-20,2024-11-20,,Employment and earnings - Ad hoc payments,172,10001,independent,Ms Diane Abbott,1,,,Monetary,,22500,24,,1,Viking - Penguin,0,"One Embassy Gardens, 8 Viaduct Gardens, London, SW11 7BW, UK",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11318,1.1
10825,"Payment received on 27 August 2024 - £6,800.00",10545,2024-09-26,2024-09-26,2025-09-18,Employment and earnings - Ad hoc payments,5136,26409,labour,Imogen Walker,1,,,Monetary,Final payment for work undertaken before the election,6800,0,none since my election,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/10825,1.1
5125,"Payment expected for services on 01 September 2022 - £5,000.00",4833,2022-09-22,2024-03-18,,Employment and earnings - Ad hoc payments,4074,24824,conservative,Mark Garnier,0,,,Monetary,as an annual retainer fee covering 1 September 2022 to 31 August 2023.,5000,0,none,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/5125,1.1
